weekstart,country,totbookings,clicks_email,clicks_ppc_brand,clicks_ppc_non_brand,clicks_remarketing,clicks_shop_GoogleHA,clicks_shop_TripAdvisor,clicks_shop_Trivago,clicks_shop_other,cost_email,cost_ppc_brand,cost_ppc_non_brand,cost_remarketing,cost_shop_GoogleHA,cost_shop_TripAdvisor,cost_shop_Trivago,cost_shop_other,display_imps,display_net_spend_eur,olv_imps,olv_net_spend_eur,yt_imps,yt_cost,brandtv_grp,brandtv_net_spend_eur,drtv_grp,drtv_net_spend_eur,ooh_net_spend_eur,radio_net_spend_eur,print_net_spend_eur,cinema_net_spend_eur,meta_comp_grp,ota_comp_grp,value (currency rate),fb_imps,fb_cost,NewYearsDay,MartinL.KingsDay(US-CA),StValentinesDay,PresidentsDay(US-CA),EasterSunday,EasterMonday,LabourDay(DE-NW),MayDay(GB-EN),ChristsAscensionDay(DE-NW),WhitMonday(DE-NW),Remembrance/MemorialDay(US-CA),BankHoliday(GB-EN),IndependenceDay(US-CA),LabourDay(US-CA),GermanUnityDay(DE-NW),ThanksgivingDay(US-CA),ChristmasDay,BoxingDay,sales_Direct,sales_EMK,sales_Interco,sales_ppc_brand,sales_ppc_nonbrand,sales_Retargeting,sales_shop_googleha,sales_shop_other,sales_shop_tripadvisor,sales_shop_trivago,sales_Strat Part,spend_performance,spend_awareness_dig,spend_awareness_off,spend_awareness_total,t,woy,sin_woy,cos_woy,year,adstock_perf,adstock_aware,f_perf,f_aware,f_brand,y
2017-11-20,gb,622238.0,534136.0,375942.48994518723,2158904.399928445,460924.42419673747,231509.71564077304,291490.62737831724,609764.9981365204,226571.47735515478,0.0,43757.4487185829,2242305.2924741167,99412.08628435699,320971.3594531824,251758.350990151,532416.4666728824,90690.92444541487,23327926.0,124461.76318359375,842125.0,12511.49951171875,0.0,0.0,0.0,0.0,29.84,54573.512424399996,0.0,0.0,0.0,0.0,62.9,126.7,1.1259932,15026.0,132.28742156712292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,324641.0,19966.0,3517.0,50344.0,109220.0,4299.0,23107.0,3900.0,12738.0,33715.0,36790.0,3581311.929038687,136973.2626953125,54573.512424399996,191546.7751197125,99.0,47,-0.5680647467311559,0.8229838658936564,2017.0,9462897.531793943,558890.3048315659,16.06288929280728,13.233710287490617,13.233710287490617,13.341079542291343
2017-11-27,gb,584438.0,501519.0,335642.4595787653,2039090.6558593095,418431.3022412899,209698.20425094667,249262.74598354922,589320.0382175446,197158.42929573916,0.0,35901.77718531968,2138428.314198283,100978.54588799384,313503.5816096344,213574.92603240878,514278.4932433367,73761.8263187754,19646872.0,106282.96411132812,989909.0,13952.902099609375,0.0,0.0,0.0,0.0,38.34,49264.4544864,0.0,0.0,0.0,0.0,82.1,145.0,1.1259932,777429.0,3399.892761499983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306961.0,17891.0,3472.0,45779.0,103581.0,4070.0,21533.0,3138.0,11197.0,33111.0,33705.0,3390427.4644757514,120235.8662109375,49264.4544864,169500.3206973375,100.0,48,-0.4647231720437684,0.88545602565321,2017.0,8987258.997979213,500245.3308481067,16.01131857667482,13.122855917782612,13.122855917782612,13.27840769174493
2017-12-04,gb,547042.0,445617.0,327547.9579436186,1897934.8010932559,424342.66570905864,194177.3377820185,235678.8774692333,566615.3220796585,155455.6123412442,0.0,40079.99957327159,2023409.130612504,94406.83802904261,307295.68845098716,201002.3677792483,503196.0901851654,65369.51621570865,24088331.0,127138.83569335938,922683.0,13276.632446289062,0.0,0.0,0.0,0.0,48.45,73879.12706202,0.0,0.0,0.0,0.0,183.8,124.6,1.13266377,1627074.0,14035.303944407935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288433.0,15742.0,3251.0,43232.0,97686.0,4078.0,20116.0,2616.0,10276.0,31353.0,30259.0,3234759.6308459276,140415.46813964844,73879.12706202,214294.59520166845,101.0,49,-0.35460488704253595,0.9350162426854147,2017.0,8544296.686133126,510192.1472988747,15.960774681116959,13.142544653197989,13.142544653197989,13.212282688917757
2017-12-11,gb,503538.0,426536.0,307443.4141079789,1731828.9258952187,359589.3352549482,183087.54870086472,189066.90518186364,460163.25902843475,152520.6844558572,0.0,32045.386909592846,1840436.551048893,78181.94416970691,284898.5633929282,158747.47189822939,397804.0735888481,57415.697468522594,24129680.0,130473.14038085938,783309.0,11844.392333984375,0.0,0.0,0.0,0.0,55.68,79321.57647687,0.0,0.0,0.0,0.0,23.1,149.4,1.13266377,2912674.0,26882.768843936345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272058.0,14681.0,2995.0,40622.0,87294.0,3431.0,18870.0,2489.0,8815.0,24604.0,27679.0,2849529.688476721,142317.53271484375,79321.57647687,221639.10919171374,102.0,50,-0.2393156642875578,0.970941817426052,2017.0,7899488.910756029,523467.4151126023,15.8823087470939,13.168231973399207,13.168231973399207,13.129416445936485
2017-12-18,gb,444654.0,485330.0,275219.65207530133,1554691.1924678045,327104.9798638794,166505.9510197658,177211.45874654595,387919.21946811676,152268.12219051633,0.0,26735.44865856617,1650947.6098135405,67005.31737601699,254525.46491693365,147590.11501049524,314395.3795967102,55732.08873126877,24610670.0,132597.31640625,684055.0,10853.0283203125,0.0,0.0,0.0,0.0,100.98,128104.27238699999,0.0,0.0,0.0,0.0,0.0,334.5,1.13266377,2977771.0,25633.410504439624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241096.0,14371.0,2782.0,35420.0,77381.0,2855.0,16411.0,2355.0,8232.0,20084.0,23667.0,2516931.4241035315,143450.3447265625,128104.27238699999,271554.6171135625,103.0,51,-0.12053668025532363,0.992708874098054,2017.0,7185023.968095976,580621.3804043422,15.78750955251998,13.271855876857552,13.271855876857552,13.005053979563844
2017-12-25,gb,520800.0,578017.0,386433.65582909837,2338487.28862769,458989.57178154803,226180.84802532673,324667.9485224629,649551.6825418472,239895.75640835727,0.0,32264.13323066767,2485391.687455784,83246.92721494767,308601.36219816917,266815.7233749547,504336.11400677264,85569.5712616824,20752474.0,127967.22094726562,573279.0,8460.2880859375,0.0,0.0,0.0,0.0,83.73,165643.01505234,0.0,0.0,0.0,0.0,582.5,884.2,1.13266377,3512076.0,23631.092439544078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,271744.0,16623.0,3218.0,39146.0,97825.0,3833.0,18136.0,3054.0,11649.0,28279.0,27293.0,3766225.518742978,136427.50903320312,165643.01505234,302070.5240855431,104.0,52,-2.4492935982947064e-16,1.0,2017.0,8007351.191026464,645554.9347641009,15.895870701478533,13.377867138905971,13.377867138905971,13.163123289997541
2018-01-01,gb,821227.0,748668.0,557806.3312256266,3406926.593936147,778663.5816781186,333724.38872473687,544816.7002825824,916461.327214241,391097.4850184477,0.0,48619.18731242898,3862734.8952487484,150235.6731110657,461481.04085319286,449398.0093236028,734924.0126159191,137062.61566590331,28727416.0,195679.8505859375,844061.0,11498.236694335938,0.0,0.0,0.0,0.0,60.5,96633.60616550448,0.0,0.0,0.0,0.0,625.3,990.8,1.13328388,3653203.0,20799.397199844778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424946.0,25354.0,4716.0,64915.0,151439.0,6392.0,28754.0,4347.0,19416.0,41012.0,49936.0,5844455.4341308605,207178.08728027344,96633.60616550448,303811.6934457779,105.0,1,0.12053668025532306,0.992708874098054,2018.0,10581166.560475793,686597.6475299941,16.17458633373821,13.439505190196032,13.439505190196032,13.618556059989873
2018-01-08,gb,860071.0,777724.0,594121.3484985684,3479577.331885029,754038.0059012946,347024.0906096533,541652.8578655688,996412.1780605316,422350.3197545133,0.0,54807.12497684181,4104539.5901849982,159835.54327063166,509732.78426546516,459730.3029983016,818324.9965040684,153286.2474945237,26541460.0,169152.1005859375,788406.0,11435.251831054688,0.0,0.0,0.0,0.0,59.2,95781.87614861608,0.0,0.0,0.0,0.0,485.0,887.1,1.13328388,188293.0,1846.1354628112606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440590.0,27582.0,4628.0,70168.0,157073.0,6638.0,31678.0,4784.0,20263.0,43055.0,53612.0,6260256.58969483,180587.3524169922,95781.87614861608,276369.22856560827,106.0,2,0.23931566428755777,0.970941817426052,2018.0,12545699.778447662,684715.6976409741,16.344888597398064,13.436760451610361,13.436760451610361,13.664771385655522
2018-01-15,gb,825127.0,735768.0,573718.097318171,3503958.5565182287,669379.3143206021,332522.4549253896,515472.8970285157,1001669.3335866928,386295.2879482176,0.0,54621.70628206306,4368002.659810714,145721.5417138277,514787.82236842765,428558.08439048805,829658.3745191097,142811.0022990789,29044271.0,205244.6455078125,801546.0,11266.259887695312,0.0,0.0,0.0,0.0,65.0,104298.46388992181,0.0,0.0,0.0,0.0,320.9,769.8,1.13328388,375938.0,3756.426122517607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425024.0,25134.0,5007.0,67069.0,151819.0,5621.0,30337.0,4461.0,18802.0,41648.0,50205.0,6484161.191383709,216510.9053955078,104298.46388992181,320809.3692854296,107.0,3,0.3546048870425356,0.9350162426854148,2018.0,13951428.770282263,728421.5375876193,16.451092553473003,13.498636567580999,13.498636567580999,13.623293804797218
2018-01-22,gb,812880.0,705187.0,553221.9644755853,3498311.0505891195,645328.3989048736,327907.3805105793,506097.091123491,1077338.212677002,352667.4740537396,0.0,56507.27064777666,4436047.988306062,131010.60027192086,512183.59563908336,422772.5653982906,884692.8773226738,134550.58836502806,36220857.0,195050.783203125,1832088.0,27938.490478515625,0.0,0.0,0.0,0.0,69.6,111726.01840691958,0.0,0.0,0.0,0.0,329.7,739.5,1.13328388,329522.0,3813.038464957991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418020.0,24226.0,4590.0,65075.0,150396.0,5408.0,28879.0,4290.0,18268.0,44086.0,49642.0,6577765.485950835,222989.27368164062,111726.01840691958,334715.2920885602,108.0,4,0.46472317204376856,0.8854560256532099,2018.0,14891676.585958462,768921.2601346478,16.516313063589855,13.552745151225022,13.552745151225022,13.608340006352885
2018-01-29,gb,804155.0,721101.0,534377.2564914546,3076558.611625303,573021.2031769529,329707.60471869056,471908.8745517153,1053362.368979454,345295.77529755805,0.0,60507.54945978353,3793842.0402381737,117087.92049823792,554404.2098196351,408962.8909382571,850287.2525115013,131865.4727797986,32302880.0,155185.82252563443,1377245.0,18128.77734375,0.0,0.0,0.0,0.0,57.79,93239.39601265913,0.0,0.0,0.0,0.0,461.3,658.5,1.13328388,462429.0,6190.089251683055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415313.0,24001.0,4563.0,64546.0,142359.0,4803.0,30538.0,4019.0,18690.0,46175.0,49148.0,5916957.336245387,173314.59986938443,93239.39601265913,266553.99588204356,109.0,5,0.5680647467311558,0.8229838658936564,2018.0,14797631.747499235,724307.4256546899,16.509977776447766,13.492972582940125,13.492972582940125,13.597548559190493
2018-02-05,gb,763388.0,711320.0,516685.3200759648,3109747.379610711,492238.77482702106,329487.4515412529,440709.6061976845,927680.7189321518,356205.0099321948,0.0,54626.57087083203,3896607.614696693,107071.80444106016,573033.6152162538,389843.17671439186,757173.7136217728,116209.07659265972,35128004.0,178764.6328125,2113049.0,27238.427490234375,0.0,0.0,0.0,0.0,46.39,73975.54992387407,0.0,0.0,0.0,0.0,487.5,661.4,1.13125907,1161269.0,10967.280735464377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392439.0,22370.0,4319.0,61004.0,138813.0,4581.0,30198.0,3840.0,18413.0,40752.0,46659.0,5894565.572153663,206003.06030273438,73975.54992387407,279978.61022660846,110.0,6,0.6631226582407952,0.7485107481711011,2018.0,14725283.4640808,710840.3796791809,16.505076605758845,13.47420458921136,13.47420458921136,13.545523009967551
2018-02-12,gb,728471.0,660554.0,497843.98276157543,3089537.841625697,392433.67407058214,315897.3830480603,443374.24155198556,849323.4319381714,331907.0345889838,0.0,51622.56700283549,3755970.248537384,86749.56273608313,533512.9761257279,399601.539548752,676262.513137579,116475.9269150212,29622829.0,164506.7763671875,2610583.0,39987.158203125,0.0,0.0,0.0,0.0,48.0,78670.7024766759,0.0,0.0,0.0,0.0,449.6,549.2,1.13125907,2244669.0,20631.545393408673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375722.0,21151.0,3911.0,57412.0,133383.0,4317.0,28943.0,3693.0,17687.0,36815.0,45437.0,5620195.334003383,204493.9345703125,78670.7024766759,283164.6370469884,111.0,7,0.7485107481711011,0.6631226582407953,2018.0,14413090.629543591,705107.7900567189,16.48364749246844,13.466107382026703,13.466107382026703,13.498704468738048
2018-02-19,gb,722921.0,660878.0,495773.00031658344,3142710.671435458,375406.006232534,315549.45194661536,434234.7550967058,793736.366312027,367415.58704711864,0.0,48620.81389509507,3915164.6163346595,86386.08808645165,519180.70103110326,394261.8645236584,621087.1205675602,145319.16900036443,24328708.0,146741.98828125,2315712.0,45385.041015625,0.0,0.0,0.0,0.0,42.5,68927.1793062307,0.0,0.0,0.0,0.0,311.3,600.3,1.13125907,2768529.0,20490.276753139915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375248.0,20317.0,4046.0,57162.0,132433.0,4095.0,28833.0,4009.0,17725.0,33743.0,45310.0,5730020.373438893,192127.029296875,68927.1793062307,261054.20860310568,112.0,8,0.8229838658936565,0.5680647467311558,2018.0,14314616.624756157,679045.2577833122,16.476791784649116,13.42844453055806,13.42844453055806,13.491056611503597
2018-02-26,gb,737783.0,593967.0,490754.21898026473,2833605.196142393,366544.494402184,307987.29692607647,385245.15790646296,754967.7875595093,357319.341990271,0.0,48270.80359832918,3263379.4706407744,81891.16319833646,512479.85404361115,334203.5787895797,599390.1831203699,152491.47777980275,24310984.0,130943.57598876953,2210147.0,40978.376953125,0.0,0.0,0.0,0.0,85.59,107348.09125769624,0.0,0.0,0.0,0.0,355.1,409.0,1.13125907,3582771.0,26044.60642223479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389835.0,18400.0,4188.0,58786.0,131727.0,3958.0,29816.0,4022.0,16730.0,34559.0,45762.0,4992106.531170803,171921.95294189453,107348.09125769624,279270.0441995908,113.0,9,0.8854560256532099,0.4647231720437686,2018.0,13482712.097439965,681594.329056592,16.416918911552756,13.432191401563832,13.432191401563832,13.511406377815772
2018-03-05,gb,706131.0,610076.0,480243.9639816891,2638447.0203667353,360465.1473086169,295256.5008495747,373670.5032949397,722007.0413827896,324209.34839121683,0.0,48800.86024787843,2858857.669399648,75840.61725823143,481588.29804665945,330896.7119383008,578876.5158803463,138009.18781165872,25401490.0,151263.802734375,1192940.0,19025.484375,0.0,0.0,0.0,0.0,79.05,93408.59463345424,0.0,0.0,0.0,0.0,282.8,423.4,1.13273561,2365171.0,17034.101757985554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371251.0,20212.0,4101.0,57631.0,122125.0,3950.0,28108.0,3901.0,16466.0,33343.0,45043.0,4512869.860582723,170289.287109375,93408.59463345424,263697.8817428292,114.0,10,0.9350162426854148,0.35460488704253557,2018.0,12497348.847725134,668012.5373947198,16.34102716761278,13.412063717874396,13.412063717874396,13.46755746783741
2018-03-12,gb,741685.0,696305.0,507378.14272373804,2759898.318722534,403361.28163876676,315987.2999361488,423606.35131734906,807422.6529903412,337160.69710812334,0.0,57912.31635811883,2913047.1289193756,85581.2194537344,528160.5701595877,391762.58021633554,659362.1431457102,122666.56946961822,31123582.0,186395.08642578125,456163.0,3559.8262939453125,0.0,0.0,0.0,0.0,85.56,100639.2395897446,0.0,0.0,0.0,0.0,311.1,638.1,1.13273561,1653612.0,9630.450943564172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387675.0,22879.0,4376.0,59267.0,127291.0,4456.0,29593.0,4235.0,18208.0,36681.0,47024.0,4758492.52772248,189954.91271972656,100639.2395897446,290594.15230947116,115.0,11,0.970941817426052,0.23931566428755782,2018.0,12147992.82752129,686013.3092502858,16.31267459704107,13.438653765455909,13.438653765455909,13.516681251990349
2018-03-19,gb,738263.0,725680.0,506464.4154027593,2955831.984104192,422279.56826574856,322444.92399275117,399777.8928028701,806413.297618866,333507.6486319526,0.0,59443.98391550366,3222796.879778629,94348.71368717315,515447.6464910068,374986.99711138994,658216.6838741302,117328.65485686921,28572723.0,176213.92309570312,420397.0,3078.9625244140625,0.0,0.0,0.0,0.0,71.88,84273.07528964622,0.0,0.0,0.0,0.0,281.2,492.1,1.13273561,2358524.0,24791.19669907865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380117.0,23093.0,4509.0,58495.0,132593.0,4504.0,29646.0,4335.0,17146.0,37367.0,46458.0,5042569.559714702,179292.8856201172,84273.07528964622,263565.9609097634,116.0,12,0.992708874098054,0.120536680255323,2018.0,12220884.054682966,669552.0148595687,16.318656935818503,13.414365626728253,13.414365626728253,13.512056763192021
2018-03-26,gb,718579.0,656407.0,482468.3049067162,2936771.059344352,456885.77298087464,319789.71777160023,396816.7056106773,782709.7763957977,330670.48808742507,0.0,53928.129732945745,3075432.818355809,92960.36373968076,483553.087559661,369406.11665064824,637002.3539159298,114068.7238344487,25889925.0,143378.13012695312,391676.0,3016.828826904297,0.0,0.0,4.0715,4872.80449040871,75.23038781,89670.53435041304,0.0,0.0,0.0,0.0,252.5,404.1,1.13273561,4055430.0,40446.34801019459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366143.0,21637.0,9962.0,53513.0,130327.0,4576.0,29263.0,4194.0,16978.0,37535.0,44452.0,4826351.593789124,146394.95895385742,94543.33884082176,240938.29779467918,117.0,13,1.0,6.123233995736766e-17,2018.0,12059499.864466153,638192.4231469464,16.305363360717447,13.36639668745658,13.36639668745658,13.485032321378888
2018-04-02,gb,753883.0,678605.0,504967.7614225417,3163825.971444885,582200.465087691,339185.363388046,511430.10595190566,764440.0982570648,358740.1671177658,0.0,52616.24914465914,3379777.813021282,114453.048950523,521701.6316038982,480014.8434380406,624419.0346090198,111363.25054599345,20314374.0,109354.15698242188,969301.0,10636.467041015625,0.0,0.0,10.268,12670.220897976546,81.50332829,119837.96068762436,0.0,0.0,0.0,0.0,360.5,398.3,1.14746797,5227385.0,37082.00807598314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384430.0,21803.0,7131.0,56312.0,139182.0,5257.0,30291.0,4372.0,20435.0,36226.0,48444.0,5284345.871313416,119990.6240234375,132508.18158560092,252498.80560903842,118.0,14,0.992708874098054,-0.12053668025532288,2018.0,12421039.723512724,630711.6939632625,16.33490242512274,13.354605719234144,13.354605719234144,13.532993789000713
2018-04-09,gb,753819.0,769638.0,498826.1887952981,3078949.1667604367,574993.193384085,336908.29008327646,459747.2678533053,703129.3662614822,332013.4922160665,0.0,55239.92171506306,3392288.0568744065,114259.29722574503,515818.383296461,425113.38678687223,574317.1246399283,100821.8690821803,16094652.0,96063.15283203125,1211406.0,19379.472045898438,0.0,0.0,9.4095,11831.898022588777,77.67284545,114017.46334042723,0.0,0.0,0.0,0.0,328.8,444.6,1.14746797,4709250.0,30653.043509185383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387300.0,22951.0,6865.0,58079.0,137404.0,5051.0,30665.0,4040.0,19171.0,33552.0,48741.0,5177858.0396206565,115442.62487792969,125849.36136301601,241291.9862409457,119.0,15,0.9709418174260521,-0.2393156642875575,2018.0,12536084.173667116,614962.92406872,16.344121857320623,13.329318885017225,13.329318885017225,13.532908891699867
2018-04-16,gb,681621.0,506032.0,461683.86879296583,2849318.3088746388,554829.0790516895,284693.1120988303,403705.8581383278,544853.5124549866,287045.51877643255,0.0,49161.31154372306,3012054.3171174075,114903.0804449919,365503.3625802625,372053.7829081513,439304.9407783747,86274.51477350583,21491327.0,119810.51147460938,1504006.0,22097.253173828125,0.0,0.0,6.4005,8621.679205164273,74.28132425,110686.56106178659,0.0,0.0,0.0,0.0,285.2,316.1,1.14746797,13239160.0,129667.58909302508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351870.0,21323.0,6158.0,52688.0,126982.0,5127.0,26617.0,3925.0,17120.0,25820.0,43991.0,4439255.3101464175,141907.7646484375,119308.24026695086,261216.00491538836,120.0,16,0.9350162426854148,-0.3546048870425357,2018.0,11864663.475351147,625809.0511002493,16.289075168931394,13.34680217129,13.34680217129,13.432230530971657
2018-04-23,gb,739853.0,618763.0,509293.08341937617,3156632.590491054,595082.1973854066,309396.23801757477,465059.5781138429,603823.1821079254,323084.9033515374,0.0,56475.29108814628,3472919.174531216,125242.33446955468,373826.27300579567,448680.7891460559,479431.5469567776,98174.04450830516,18981644.0,115785.955078125,1299230.0,18721.702880859375,0.0,0.0,6.97,9156.324959978792,76.8984036,111228.74183485137,0.0,0.0,0.0,0.0,308.8,479.0,1.14746797,8539320.0,72111.69755865529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381016.0,22019.0,6680.0,57842.0,139042.0,5511.0,28163.0,4112.0,19627.0,27707.0,48134.0,5054749.453705851,134507.65795898438,120385.06679483017,254892.72475381455,121.0,17,0.8854560256532099,-0.4647231720437685,2018.0,12089699.31888195,625687.4910683807,16.307864434763655,13.34660790812763,13.34660790812763,13.514208148417383
2018-04-30,gb,707722.0,643175.0,484814.4438130702,3028576.117265041,632220.0416800355,299813.3572692034,417902.53239637415,675810.888630867,295660.45923459623,0.0,53636.920617584576,3347431.1056515616,136478.11805115265,411689.982331578,408198.40604061936,594089.4362864494,97740.65498792418,20121023.0,111321.90819335915,1058956.0,15495.697875976562,0.0,0.0,1.5895,2039.125310394078,42.43355391,79121.55136578857,0.0,0.0,0.0,0.0,277.6,198.1,1.14746797,2840752.0,21306.16676489686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362044.0,20598.0,6514.0,53872.0,132859.0,5503.0,28093.0,4464.0,18074.0,31055.0,44646.0,5049264.62396687,126817.60606933571,81160.67667618266,207978.28274551837,122.0,18,0.8229838658936565,-0.5680647467311557,2018.0,12227285.331058515,578961.6655731332,16.319180596784456,13.268993273600733,13.268993273600733,13.469808053182517
2018-05-07,gb,704779.0,601790.0,481454.31864663813,2984232.6830973285,612185.3125364357,314200.76990748884,423881.7023213146,616916.9212312698,292601.9271806878,0.0,54374.21386331574,3182244.524487863,135986.49413145217,505141.38881520473,418521.21192875167,544513.3463129997,90743.94445629531,21642040.0,122308.5634765625,1292520.0,20591.411376953125,0.0,0.0,0.0,0.0,37.3,82401.65691024646,0.0,0.0,0.0,0.0,291.9,210.6,1.13966287,6537441.0,48833.32075313465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366158.0,20090.0,6717.0,53547.0,129889.0,5620.0,27966.0,4424.0,18139.0,27444.0,44785.0,4931525.1239958815,142899.97485351562,82401.65691024646,225301.6317637621,123.0,19,0.7485107481711013,-0.663122658240795,2018.0,12187971.920776557,567797.7652303877,16.315960197291417,13.249522348362756,13.249522348362756,13.465640976356982
2018-05-14,gb,686861.0,614424.0,481514.56474673154,2841509.2557963724,404226.15090635535,303152.29893111007,410784.14059936197,606562.806391716,259803.94955326332,0.0,73497.75564763846,3057060.3178568245,90963.42387705728,503559.88200385636,391164.3981505111,517107.86225509644,83447.72204193483,18050085.0,104389.05859375,1200759.0,18219.38720703125,0.0,0.0,0.0,0.0,36.8,73642.38994743062,0.0,0.0,0.0,0.0,273.6,208.5,1.13966287,7732257.0,64087.701694278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358245.0,19933.0,6561.0,53276.0,124258.0,3759.0,27841.0,4169.0,17231.0,27430.0,44158.0,4716801.361832919,122608.44580078125,73642.38994743062,196250.8357482119,124.0,20,0.6631226582407952,-0.7485107481711012,2018.0,11944888.709162755,532502.5988364504,16.295814105477383,13.18534493492119,13.18534493492119,13.439888677664285
2018-05-21,gb,694637.0,689171.0,523901.70805462555,3046986.590442334,322964.82171721885,324948.16980956326,411759.3387189369,639672.6826143265,274759.728797248,0.0,86970.65684605646,3296279.3214584864,61185.16007721605,517301.7773291213,373244.64663044177,527400.8061823845,80219.56892905901,18076580.0,101392.91967773438,880697.0,15938.991088867188,301.0,1.8981280326843262,0.0,0.0,46.8,107050.2511359608,0.0,0.0,0.0,0.0,256.0,225.9,1.13966287,10819097.0,92609.93657918846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358954.0,20148.0,7205.0,53860.0,129205.0,2252.0,28995.0,4302.0,17365.0,28585.0,43765.0,4942601.937452765,117331.91076660156,107050.2511359608,224382.16190256237,125.0,21,0.5680647467311558,-0.8229838658936564,2018.0,12028470.989364881,539836.8830045455,16.302787063205663,13.199024156808166,13.199024156808166,13.451146125541161
2018-05-28,gb,725314.0,793234.0,512097.7340340271,3119588.016120703,301011.2388346362,332004.02282998984,452344.15609754116,618050.0978813171,256369.29152729418,0.0,65226.231862414694,3270718.1670906604,60335.489565866876,531888.5053237751,382451.5920072529,494098.00062704086,74466.17289861085,16987736.0,98412.953125,6357461.0,15319.959350585938,6583193.0,54299.458984375,3.162,5226.736951508038,42.65168345,74670.53479979446,0.0,0.0,0.0,0.0,313.3,351.6,1.13966287,16439907.0,127314.25302534807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,377194.0,21960.0,7075.0,55048.0,135170.0,2414.0,29462.0,4359.0,18417.0,28760.0,45455.0,4879184.159375622,113732.91247558594,79897.2717513025,193630.18422688844,126.0,22,0.4647231720437687,-0.8854560256532098,2018.0,12007510.03424463,513291.3036907974,16.30104293146674,13.148600754652229,13.148600754652229,13.494361322235129
